pair_ID,entailment_judgment,relatedness_score
5628,NEUTRAL,3.5
5629,NEUTRAL,2.7
5630,NEUTRAL,3.5
5631,NEUTRAL,3.2
5635,ENTAILMENT,4.5
5636,CONTRADICTION,3.6
5638,NEUTRAL,3.4
5639,ENTAILMENT,4.4
5644,ENTAILMENT,4.2
5648,ENTAILMENT,4.4
5649,NEUTRAL,3.2
5650,ENTAILMENT,4.1
5652,CONTRADICTION,3.95
5654,CONTRADICTION,3.0
5655,NEUTRAL,1.0
5658,NEUTRAL,1.3
5660,NEUTRAL,4.4
5661,ENTAILMENT,3.5
5662,ENTAILMENT,4.9
5665,NEUTRAL,1.8
5666,NEUTRAL,3.6
5667,NEUTRAL,3.7
5669,ENTAILMENT,5.0
5670,NEUTRAL,3.2
5672,ENTAILMENT,3.5
5673,ENTAILMENT,4.4
5674,ENTAILMENT,3.1
5681,CONTRADICTION,3.6
5682,ENTAILMENT,2.7
5684,ENTAILMENT,3.1
5685,NEUTRAL,2.9
5686,NEUTRAL,3.4
5688,CONTRADICTION,3.2
5689,ENTAILMENT,4.8
5690,CONTRADICTION,2.3
5692,NEUTRAL,1.2
5699,CONTRADICTION,3.1
5700,ENTAILMENT,4.2
5702,ENTAILMENT,4.7
5703,CONTRADICTION,3.2
5704,ENTAILMENT,4.7
5705,ENTAILMENT,4.7
5707,ENTAILMENT,4.6
5708,CONTRADICTION,3.2
5709,NEUTRAL,4.9
5711,NEUTRAL,4.3
5713,NEUTRAL,4.9
5714,ENTAILMENT,4.3
5715,CONTRADICTION,3.8
5716,ENTAILMENT,4.5
5719,NEUTRAL,2.8
5720,NEUTRAL,3.9
5721,CONTRADICTION,3.1
5723,NEUTRAL,4.5
5724,CONTRADICTION,3.9
5726,CONTRADICTION,3.7
5727,ENTAILMENT,4.1
5729,NEUTRAL,4.2
5730,NEUTRAL,3.1
5731,ENTAILMENT,4.2
5734,ENTAILMENT,4.6
5735,NEUTRAL,3.0
5738,NEUTRAL,1.0
5743,ENTAILMENT,4.9
5746,CONTRADICTION,3.1
5748,NEUTRAL,2.1
5754,NEUTRAL,2.1
5757,NEUTRAL,1.7
5759,NEUTRAL,4.8
5760,NEUTRAL,3.4
5763,NEUTRAL,3.6
5766,NEUTRAL,1.4
5767,NEUTRAL,1.0
5769,NEUTRAL,1.0
5771,CONTRADICTION,3.0
5774,ENTAILMENT,4.2
5775,CONTRADICTION,3.5
5778,ENTAILMENT,4.3
5780,NEUTRAL,2.6
5782,NEUTRAL,3.915
5783,NEUTRAL,1.0
5784,NEUTRAL,1.5
5785,NEUTRAL,1.0
5786,NEUTRAL,1.0
5789,CONTRADICTION,3.8
5790,ENTAILMENT,4.9
5793,NEUTRAL,3.0
5795,CONTRADICTION,2.8
5796,ENTAILMENT,4.7
5798,NEUTRAL,4.0
5800,CONTRADICTION,4.2
5802,NEUTRAL,2.0
5803,NEUTRAL,2.9
5804,NEUTRAL,1.6
5805,ENTAILMENT,2.4
5807,NEUTRAL,2.8
5808,ENTAILMENT,4.4
5809,ENTAILMENT,3.6
5814,NEUTRAL,1.6
5817,NEUTRAL,4.2
5818,CONTRADICTION,3.7
5827,CONTRADICTION,2.8
5830,NEUTRAL,3.1
5831,ENTAILMENT,3.3
5832,NEUTRAL,3.3
5833,NEUTRAL,3.8
5837,NEUTRAL,1.3
5838,NEUTRAL,1.9
5840,NEUTRAL,1.6
5843,NEUTRAL,3.3
5844,ENTAILMENT,4.5
5849,NEUTRAL,3.8
5854,CONTRADICTION,4.1
5856,CONTRADICTION,3.4
5858,ENTAILMENT,4.0
5862,ENTAILMENT,4.7
5863,NEUTRAL,4.1
5866,ENTAILMENT,4.4
5868,ENTAILMENT,4.4
5869,ENTAILMENT,4.2
5870,NEUTRAL,3.6
5871,ENTAILMENT,4.5
5873,NEUTRAL,4.4
5877,ENTAILMENT,4.7
5878,ENTAILMENT,3.9
5880,ENTAILMENT,4.6
5881,NEUTRAL,3.2
5884,ENTAILMENT,4.1
5888,NEUTRAL,4.0
5889,ENTAILMENT,4.9
5891,NEUTRAL,1.0
5892,NEUTRAL,1.2
5893,NEUTRAL,1.0
5896,NEUTRAL,4.3
5897,NEUTRAL,3.775
5903,NEUTRAL,3.5
5908,CONTRADICTION,3.1
5910,NEUTRAL,3.4
5912,NEUTRAL,3.2
5913,NEUTRAL,2.7
5915,NEUTRAL,2.2
5916,ENTAILMENT,4.9
5917,CONTRADICTION,4.0
5921,NEUTRAL,1.0
5925,ENTAILMENT,4.0
5926,NEUTRAL,3.2
5927,NEUTRAL,2.8
5929,NEUTRAL,1.7
5932,ENTAILMENT,4.7
5933,NEUTRAL,3.3
5934,ENTAILMENT,4.4
5935,CONTRADICTION,3.5
5939,NEUTRAL,2.4
5940,ENTAILMENT,4.2
5942,CONTRADICTION,3.4
5945,NEUTRAL,3.2
5946,NEUTRAL,3.6
5949,NEUTRAL,3.7
5950,CONTRADICTION,2.3
5951,NEUTRAL,3.1
5953,CONTRADICTION,2.9
5954,NEUTRAL,4.5
5957,ENTAILMENT,2.9
5958,ENTAILMENT,3.685
5959,NEUTRAL,3.415
5961,ENTAILMENT,4.7
5962,NEUTRAL,2.4
5963,ENTAILMENT,3.4
5967,NEUTRAL,1.7
5969,NEUTRAL,1.7
5971,NEUTRAL,1.8
5972,ENTAILMENT,4.3
5973,ENTAILMENT,4.1
5974,NEUTRAL,3.3
5980,NEUTRAL,3.5
5981,NEUTRAL,1.9
5984,ENTAILMENT,3.7
5985,ENTAILMENT,4.9
5993,NEUTRAL,3.6
5994,ENTAILMENT,4.4
5995,CONTRADICTION,3.8
5997,NEUTRAL,3.7
5998,NEUTRAL,3.4
5999,NEUTRAL,3.4
6002,NEUTRAL,3.8
6003,ENTAILMENT,4.9
6004,CONTRADICTION,4.3
6008,NEUTRAL,3.5
6009,NEUTRAL,2.5
6010,NEUTRAL,3.8
6011,NEUTRAL,2.7
6012,NEUTRAL,3.5
6013,NEUTRAL,3.5
6016,NEUTRAL,2.4
6018,NEUTRAL,3.8
6019,ENTAILMENT,4.1
6021,ENTAILMENT,4.3
6023,NEUTRAL,2.2
6024,ENTAILMENT,4.2
6025,ENTAILMENT,5.0
6026,CONTRADICTION,3.3
6031,NEUTRAL,3.7
6033,NEUTRAL,3.8
6034,ENTAILMENT,4.6
6036,ENTAILMENT,4.9
6039,NEUTRAL,3.9
6040,NEUTRAL,3.1
6043,NEUTRAL,2.9
6046,NEUTRAL,3.0
6048,NEUTRAL,3.0
6049,NEUTRAL,2.3
6055,NEUTRAL,3.6
6057,CONTRADICTION,3.6
6058,NEUTRAL,2.1
6059,NEUTRAL,2.2
6062,NEUTRAL,1.7
6063,ENTAILMENT,4.9
6064,CONTRADICTION,3.3
6066,CONTRADICTION,4.1
6067,NEUTRAL,2.8
6069,NEUTRAL,3.1
6070,NEUTRAL,2.6
6071,NEUTRAL,4.0
6073,NEUTRAL,3.4
6074,ENTAILMENT,4.9
6076,ENTAILMENT,4.6
6079,NEUTRAL,3.9
6081,NEUTRAL,3.9
6087,NEUTRAL,3.6
6089,NEUTRAL,3.7
6090,NEUTRAL,3.4
6091,NEUTRAL,3.6
6094,ENTAILMENT,4.8
6097,CONTRADICTION,3.0
6100,ENTAILMENT,4.2
6102,NEUTRAL,3.5
6107,NEUTRAL,3.4
6110,NEUTRAL,2.5
6111,NEUTRAL,3.1
6113,NEUTRAL,3.0
6114,NEUTRAL,4.9
6115,ENTAILMENT,4.2
6116,NEUTRAL,4.8
6118,ENTAILMENT,3.9
6121,NEUTRAL,3.1
6124,CONTRADICTION,3.3
6125,ENTAILMENT,4.8
6126,NEUTRAL,3.8
6129,NEUTRAL,4.3
6130,CONTRADICTION,2.2
6132,NEUTRAL,4.7
6134,NEUTRAL,3.6
6138,NEUTRAL,3.4
6139,NEUTRAL,3.8
6140,NEUTRAL,2.8
6141,NEUTRAL,3.2
6142,NEUTRAL,3.9
6143,ENTAILMENT,4.8
6148,NEUTRAL,3.1
6149,ENTAILMENT,3.8
6151,ENTAILMENT,3.2
6156,NEUTRAL,2.5
6162,NEUTRAL,2.6
6163,ENTAILMENT,4.6
6165,NEUTRAL,4.0
6166,NEUTRAL,3.6
6167,NEUTRAL,4.0
6168,NEUTRAL,1.9
6172,NEUTRAL,3.5
6173,ENTAILMENT,4.9
6177,NEUTRAL,3.2
6181,ENTAILMENT,2.7
6182,ENTAILMENT,3.6
6184,NEUTRAL,3.7
6189,NEUTRAL,3.6
6190,NEUTRAL,2.4
6192,ENTAILMENT,4.4
6196,NEUTRAL,2.3
6201,ENTAILMENT,4.6
6204,ENTAILMENT,4.6
6207,NEUTRAL,2.4
6210,NEUTRAL,3.6
6216,ENTAILMENT,3.8
6217,CONTRADICTION,3.2
6220,ENTAILMENT,4.0
6221,ENTAILMENT,4.9
6222,ENTAILMENT,3.5
6223,ENTAILMENT,4.7
6226,NEUTRAL,3.6
6227,NEUTRAL,3.2
6229,NEUTRAL,3.3
6230,ENTAILMENT,4.5
6235,NEUTRAL,3.1
6237,NEUTRAL,3.3
6238,NEUTRAL,4.1
6240,NEUTRAL,2.5
6244,NEUTRAL,2.8
6245,NEUTRAL,3.4
6247,NEUTRAL,3.4
6251,CONTRADICTION,2.7
6252,ENTAILMENT,3.5
6254,NEUTRAL,3.3
6255,ENTAILMENT,2.8
6256,ENTAILMENT,4.2
6257,CONTRADICTION,3.4
6260,CONTRADICTION,4.0
6261,ENTAILMENT,5.0
6262,NEUTRAL,3.4
6264,NEUTRAL,3.0
6265,ENTAILMENT,4.4
6268,ENTAILMENT,4.9
6269,CONTRADICTION,3.5
6270,ENTAILMENT,4.3
6271,NEUTRAL,3.9
6273,NEUTRAL,3.4
6274,NEUTRAL,3.9
6275,NEUTRAL,2.9
6276,NEUTRAL,3.7
6277,NEUTRAL,4.8
6279,ENTAILMENT,4.6
6281,NEUTRAL,3.4
6282,ENTAILMENT,4.3
6283,ENTAILMENT,3.5
6284,ENTAILMENT,4.4
6285,CONTRADICTION,3.4
6289,CONTRADICTION,3.4
6294,NEUTRAL,3.5
6296,NEUTRAL,3.2
6298,NEUTRAL,2.6
6303,NEUTRAL,2.8
6304,NEUTRAL,1.2
6312,NEUTRAL,2.5
6314,NEUTRAL,2.8
6320,NEUTRAL,3.0
6322,NEUTRAL,2.765
6323,NEUTRAL,3.7
6324,ENTAILMENT,4.4
6325,CONTRADICTION,4.2
6328,NEUTRAL,4.1
6329,NEUTRAL,3.4
6331,NEUTRAL,3.7
6332,NEUTRAL,2.5
6339,CONTRADICTION,3.7
6340,ENTAILMENT,4.0
6341,NEUTRAL,3.1
6343,NEUTRAL,3.4
6351,NEUTRAL,3.6
6352,NEUTRAL,4.0
6354,NEUTRAL,3.8
6355,ENTAILMENT,4.9
6356,NEUTRAL,3.7
6361,NEUTRAL,3.8
6364,ENTAILMENT,4.7
6365,ENTAILMENT,3.5
6367,CONTRADICTION,4.0
6369,NEUTRAL,3.3
6371,ENTAILMENT,2.9
6374,NEUTRAL,2.8
6376,NEUTRAL,2.9
6378,CONTRADICTION,4.1
6379,NEUTRAL,3.5
6380,NEUTRAL,2.9
6383,NEUTRAL,2.985
6384,ENTAILMENT,2.6
6388,ENTAILMENT,4.9
6389,CONTRADICTION,3.0
6391,NEUTRAL,2.0
6393,NEUTRAL,2.7
6398,NEUTRAL,4.0
6399,NEUTRAL,4.2
6400,NEUTRAL,4.4
6401,NEUTRAL,3.8
6403,NEUTRAL,4.1
6406,NEUTRAL,3.2
6408,ENTAILMENT,3.3
6409,NEUTRAL,2.3
6410,NEUTRAL,2.8
6413,NEUTRAL,2.0
6414,NEUTRAL,3.9
6415,ENTAILMENT,5.0
6416,CONTRADICTION,3.7
6418,NEUTRAL,3.9
6422,NEUTRAL,2.7
6425,NEUTRAL,3.4
6427,CONTRADICTION,3.6
6428,ENTAILMENT,5.0
6430,ENTAILMENT,2.7
6431,NEUTRAL,3.4
6433,NEUTRAL,3.1
6435,NEUTRAL,3.4
6436,NEUTRAL,4.1
6437,ENTAILMENT,4.7
6438,CONTRADICTION,4.1
6439,ENTAILMENT,4.7
6440,NEUTRAL,3.1
6441,NEUTRAL,3.5
6442,NEUTRAL,2.3
6445,NEUTRAL,3.5
6446,ENTAILMENT,5.0
6449,NEUTRAL,2.7
6451,ENTAILMENT,3.8
6453,NEUTRAL,3.1
6455,NEUTRAL,3.6
6456,ENTAILMENT,4.1
6457,ENTAILMENT,5.0
6459,ENTAILMENT,4.33
6461,ENTAILMENT,3.6
6462,NEUTRAL,3.4
6464,NEUTRAL,2.5
6465,NEUTRAL,3.5
6466,CONTRADICTION,3.0
6472,ENTAILMENT,4.0
6473,NEUTRAL,3.9
6474,ENTAILMENT,4.3
6475,NEUTRAL,3.6
6476,ENTAILMENT,4.3
6479,ENTAILMENT,4.3
6481,ENTAILMENT,4.0
6483,ENTAILMENT,4.0
6484,CONTRADICTION,3.6
6485,ENTAILMENT,4.4
6486,ENTAILMENT,4.9
6487,NEUTRAL,3.5
6490,NEUTRAL,1.6
6492,NEUTRAL,1.9
6493,NEUTRAL,1.3
6494,NEUTRAL,1.1
6498,NEUTRAL,4.2
6501,ENTAILMENT,1.9
6502,ENTAILMENT,1.9
6503,ENTAILMENT,2.2
6504,CONTRADICTION,2.185
6505,ENTAILMENT,3.4
6507,CONTRADICTION,4.2
6509,NEUTRAL,4.2
6512,NEUTRAL,4.0
6515,ENTAILMENT,4.8
6516,CONTRADICTION,3.7
6518,ENTAILMENT,4.8
6519,CONTRADICTION,4.2
6520,NEUTRAL,2.7
6522,NEUTRAL,1.8
6523,CONTRADICTION,2.1
6524,NEUTRAL,1.9
6525,NEUTRAL,2.5
6526,ENTAILMENT,4.7
6528,ENTAILMENT,4.9
6530,NEUTRAL,3.3
6533,NEUTRAL,2.915
6534,NEUTRAL,3.8
6537,ENTAILMENT,4.9
6538,CONTRADICTION,3.3
6541,ENTAILMENT,4.535
6542,CONTRADICTION,4.1
6547,CONTRADICTION,3.7
6551,NEUTRAL,2.8
6553,NEUTRAL,3.4
6556,NEUTRAL,3.6
6560,NEUTRAL,4.0
6561,NEUTRAL,3.6
6562,NEUTRAL,3.2
6564,NEUTRAL,3.9
6570,NEUTRAL,2.75
6571,NEUTRAL,2.4
6573,NEUTRAL,3.3
6574,NEUTRAL,3.2
6581,NEUTRAL,3.8
6583,NEUTRAL,3.6
6585,NEUTRAL,3.0
6586,ENTAILMENT,4.2
6587,NEUTRAL,4.0
6594,NEUTRAL,3.4
6596,CONTRADICTION,3.7
6601,NEUTRAL,3.985
6602,ENTAILMENT,5.0
6608,NEUTRAL,3.9
6609,NEUTRAL,3.3
6611,ENTAILMENT,4.2
6612,CONTRADICTION,3.5
6613,ENTAILMENT,4.5
6616,NEUTRAL,2.9
6621,NEUTRAL,4.0
6622,NEUTRAL,4.7
6623,CONTRADICTION,3.6
6624,NEUTRAL,3.1
6627,NEUTRAL,3.1
6628,NEUTRAL,3.0
6629,ENTAILMENT,4.4
6630,CONTRADICTION,3.8
6633,NEUTRAL,2.8
6636,NEUTRAL,4.4
6637,NEUTRAL,4.6
6639,NEUTRAL,4.6
6641,CONTRADICTION,3.885
6642,ENTAILMENT,4.9
6643,ENTAILMENT,3.2
6645,NEUTRAL,3.8
6650,NEUTRAL,2.8
6651,ENTAILMENT,4.9
6652,ENTAILMENT,4.1
6653,NEUTRAL,3.7
6654,NEUTRAL,2.15
6655,NEUTRAL,3.65
6660,ENTAILMENT,4.565
6661,CONTRADICTION,3.6
6662,ENTAILMENT,5.0
6663,NEUTRAL,3.7
6666,NEUTRAL,2.5
6667,NEUTRAL,2.1
6668,NEUTRAL,2.6
6672,CONTRADICTION,3.6
6676,NEUTRAL,2.6
6677,NEUTRAL,2.8
6679,NEUTRAL,4.0
6680,ENTAILMENT,4.8
6681,CONTRADICTION,3.8
6682,NEUTRAL,4.0
6685,NEUTRAL,3.465
6686,NEUTRAL,3.9
6689,NEUTRAL,4.9
6690,NEUTRAL,3.1
6691,NEUTRAL,3.0
6693,ENTAILMENT,3.785
6699,CONTRADICTION,2.8
6702,NEUTRAL,4.1
6703,NEUTRAL,3.5
6704,NEUTRAL,3.6
6706,NEUTRAL,3.6
6707,ENTAILMENT,4.8
6708,CONTRADICTION,3.1
6710,NEUTRAL,2.6
6712,NEUTRAL,2.2
6713,NEUTRAL,3.6
6716,ENTAILMENT,5.0
6718,NEUTRAL,2.1
6719,NEUTRAL,4.3
6722,ENTAILMENT,4.0
6724,NEUTRAL,4.5
6726,CONTRADICTION,3.5
6727,ENTAILMENT,5.0
6730,NEUTRAL,3.9
6732,NEUTRAL,3.2
6734,ENTAILMENT,4.435
6737,CONTRADICTION,3.5
6739,NEUTRAL,3.365
6741,NEUTRAL,3.4
6743,NEUTRAL,3.1
6744,NEUTRAL,3.265
6749,ENTAILMENT,4.3
6751,NEUTRAL,3.935
6753,ENTAILMENT,4.5
6755,CONTRADICTION,3.6
6759,NEUTRAL,3.3
6763,ENTAILMENT,4.5
6767,CONTRADICTION,4.3
6774,ENTAILMENT,5.0
6776,ENTAILMENT,5.0
6779,NEUTRAL,2.9
6780,NEUTRAL,2.8
6782,NEUTRAL,3.0
6783,ENTAILMENT,4.7
6785,ENTAILMENT,5.0
6786,CONTRADICTION,3.6
6787,NEUTRAL,3.2
6788,NEUTRAL,2.8
6790,NEUTRAL,2.8
6792,ENTAILMENT,4.9
6793,NEUTRAL,3.8
6794,ENTAILMENT,5.0
6795,NEUTRAL,3.4
6796,NEUTRAL,2.7
6797,NEUTRAL,2.8
6798,NEUTRAL,3.4
6801,ENTAILMENT,5.0
6803,NEUTRAL,3.3
6806,ENTAILMENT,3.4
6807,NEUTRAL,2.0
6808,NEUTRAL,3.6
6809,NEUTRAL,3.0
6811,NEUTRAL,3.4
6815,ENTAILMENT,3.6
6817,NEUTRAL,4.0
6818,NEUTRAL,4.0
6820,NEUTRAL,4.5
6821,ENTAILMENT,4.8
6823,NEUTRAL,2.7
6826,NEUTRAL,3.8
6827,NEUTRAL,3.8
6828,NEUTRAL,4.0
6829,NEUTRAL,3.3
6831,NEUTRAL,3.8
6832,ENTAILMENT,4.9
6835,CONTRADICTION,3.9
6836,NEUTRAL,3.3
6837,NEUTRAL,2.8
6838,NEUTRAL,3.4
6839,NEUTRAL,2.6
6841,ENTAILMENT,4.9
6842,NEUTRAL,3.5
6844,NEUTRAL,3.5
6846,NEUTRAL,2.3
6848,NEUTRAL,2.9
6850,NEUTRAL,1.5
6852,ENTAILMENT,4.4
6853,ENTAILMENT,3.2
6854,NEUTRAL,4.9
6856,NEUTRAL,4.2
6858,NEUTRAL,4.0
6859,NEUTRAL,3.0
6860,NEUTRAL,4.4
6861,ENTAILMENT,4.9
6864,CONTRADICTION,3.9
6867,NEUTRAL,3.7
6871,NEUTRAL,3.7
6872,ENTAILMENT,4.9
6873,CONTRADICTION,3.9
6874,NEUTRAL,4.4
6876,NEUTRAL,3.9
6878,NEUTRAL,4.185
6881,ENTAILMENT,4.9
6882,NEUTRAL,3.8
6883,NEUTRAL,4.0
6886,NEUTRAL,3.2
6888,ENTAILMENT,4.8
6889,CONTRADICTION,3.4
6891,NEUTRAL,3.8
6892,NEUTRAL,2.8
6893,NEUTRAL,3.0
6895,NEUTRAL,2.9
6898,CONTRADICTION,3.3
6900,CONTRADICTION,3.2
6904,CONTRADICTION,4.0
6906,ENTAILMENT,5.0
6908,ENTAILMENT,4.7
6909,CONTRADICTION,4.3
6910,NEUTRAL,3.4
6911,NEUTRAL,2.9
6915,ENTAILMENT,4.4
6916,CONTRADICTION,3.1
6917,ENTAILMENT,3.0
6925,NEUTRAL,3.4
6926,ENTAILMENT,4.9
6928,ENTAILMENT,4.9
6929,CONTRADICTION,3.5
6930,NEUTRAL,3.6
6933,NEUTRAL,3.1
6935,ENTAILMENT,4.9
6936,NEUTRAL,3.9
6937,NEUTRAL,4.3
6938,ENTAILMENT,4.5
6939,NEUTRAL,3.8
6941,NEUTRAL,1.9
6943,NEUTRAL,1.5
6944,NEUTRAL,2.2
6949,NEUTRAL,4.3
6951,ENTAILMENT,3.7
6952,NEUTRAL,2.7
6953,NEUTRAL,3.0
6954,ENTAILMENT,3.3
6956,ENTAILMENT,3.4
6959,ENTAILMENT,4.9
6960,NEUTRAL,3.9
6962,NEUTRAL,2.7
6963,NEUTRAL,1.5
6965,NEUTRAL,2.8
6967,NEUTRAL,2.4
6972,NEUTRAL,3.7
6973,NEUTRAL,4.1
6976,NEUTRAL,3.9
6977,NEUTRAL,3.0
6984,NEUTRAL,3.9
6985,NEUTRAL,3.8
6986,NEUTRAL,4.0
6988,ENTAILMENT,4.6
6989,NEUTRAL,2.9
6990,ENTAILMENT,4.7
6999,NEUTRAL,4.8
7003,NEUTRAL,2.9
7010,ENTAILMENT,4.5
7011,NEUTRAL,2.9
7012,NEUTRAL,4.8
7014,ENTAILMENT,4.7
7015,ENTAILMENT,4.6
7017,NEUTRAL,4.4
7023,NEUTRAL,1.8
7024,NEUTRAL,1.6
7029,CONTRADICTION,3.6
7030,ENTAILMENT,4.1
7031,CONTRADICTION,2.9
7032,ENTAILMENT,3.8
7033,CONTRADICTION,3.4
7034,ENTAILMENT,3.9
7036,NEUTRAL,2.665
7037,NEUTRAL,3.765
7038,ENTAILMENT,4.4
7039,CONTRADICTION,3.9
7041,NEUTRAL,3.5
7042,NEUTRAL,3.9
7046,ENTAILMENT,4.8
7047,CONTRADICTION,3.4
7048,ENTAILMENT,5.0
7049,CONTRADICTION,3.8
7050,NEUTRAL,4.0
7051,CONTRADICTION,3.615
7052,NEUTRAL,3.9
7053,CONTRADICTION,2.5
7055,ENTAILMENT,4.5
7057,ENTAILMENT,5.0
7059,ENTAILMENT,4.4
7062,NEUTRAL,2.6
7065,CONTRADICTION,3.2
7067,NEUTRAL,3.65
7068,NEUTRAL,3.915
7069,NEUTRAL,3.0
7071,NEUTRAL,3.1
7072,NEUTRAL,3.7
7073,NEUTRAL,4.8
7075,ENTAILMENT,4.2
7076,CONTRADICTION,3.8
7078,NEUTRAL,3.1
7079,NEUTRAL,2.8
7080,NEUTRAL,3.6
7089,ENTAILMENT,3.3
7091,NEUTRAL,2.7
7095,ENTAILMENT,4.4
7096,ENTAILMENT,3.2
7097,ENTAILMENT,4.0
7098,NEUTRAL,3.4
7102,ENTAILMENT,4.8
7106,ENTAILMENT,2.7
7107,NEUTRAL,4.2
7109,NEUTRAL,2.6
7111,NEUTRAL,3.9
7112,NEUTRAL,3.8
7113,ENTAILMENT,4.3
7114,CONTRADICTION,3.2
7115,ENTAILMENT,4.6
7117,ENTAILMENT,3.7
7122,ENTAILMENT,4.8
7128,ENTAILMENT,5.0
7129,NEUTRAL,3.465
7130,ENTAILMENT,5.0
7131,ENTAILMENT,4.8
7132,NEUTRAL,3.5
7134,NEUTRAL,4.55
7135,NEUTRAL,3.1
7136,NEUTRAL,4.4
7137,NEUTRAL,3.0
7140,NEUTRAL,3.7
7141,ENTAILMENT,5.0
7142,ENTAILMENT,4.9
7146,NEUTRAL,2.9
7147,NEUTRAL,3.1
7148,NEUTRAL,2.5
7149,NEUTRAL,3.0
7151,NEUTRAL,3.2
7152,NEUTRAL,3.0
7154,CONTRADICTION,3.6
7157,CONTRADICTION,3.7
7158,CONTRADICTION,4.4
7159,CONTRADICTION,3.8
7160,NEUTRAL,3.4
7162,NEUTRAL,4.9
7163,CONTRADICTION,3.7
7167,NEUTRAL,3.0
7168,NEUTRAL,2.9
7169,NEUTRAL,3.5
7170,NEUTRAL,3.0
7171,NEUTRAL,2.4
7172,NEUTRAL,2.8
7173,ENTAILMENT,4.9
7174,NEUTRAL,3.9
7175,NEUTRAL,4.1
7176,CONTRADICTION,3.7
7177,NEUTRAL,3.5
7178,NEUTRAL,2.8
7179,NEUTRAL,3.9
7180,NEUTRAL,3.1
7181,NEUTRAL,3.7
7182,ENTAILMENT,4.2
7183,CONTRADICTION,2.8
7184,ENTAILMENT,4.8
7187,NEUTRAL,4.2
7188,NEUTRAL,4.4
7190,NEUTRAL,4.5
7191,NEUTRAL,2.8
7192,NEUTRAL,4.4
7193,ENTAILMENT,4.2
7194,CONTRADICTION,4.1
7195,ENTAILMENT,5.0
7197,NEUTRAL,2.9
7198,NEUTRAL,2.7
7199,NEUTRAL,3.8
7201,NEUTRAL,3.4
7202,ENTAILMENT,4.7
7203,CONTRADICTION,3.6
7206,NEUTRAL,3.8
7207,NEUTRAL,3.2
7212,NEUTRAL,3.7
7215,ENTAILMENT,4.7
7216,NEUTRAL,3.7
7220,NEUTRAL,3.6
7223,NEUTRAL,4.2
7225,ENTAILMENT,4.9
7227,NEUTRAL,3.0
7231,NEUTRAL,3.2
7232,NEUTRAL,2.9
7233,ENTAILMENT,4.9
7236,ENTAILMENT,5.0
7238,NEUTRAL,4.4
7243,NEUTRAL,3.9
7244,ENTAILMENT,4.9
7245,NEUTRAL,3.6
7247,NEUTRAL,3.3
7248,NEUTRAL,3.3
7249,NEUTRAL,2.735
7250,NEUTRAL,2.4
7251,NEUTRAL,2.4
7253,NEUTRAL,2.1
7254,NEUTRAL,2.4
7255,ENTAILMENT,4.7
7256,CONTRADICTION,4.1
7257,ENTAILMENT,4.6
7258,CONTRADICTION,2.9
7259,ENTAILMENT,4.8
7260,NEUTRAL,4.5
7261,NEUTRAL,4.1
7263,NEUTRAL,4.7
7264,NEUTRAL,4.0
7265,NEUTRAL,4.4
7266,ENTAILMENT,4.7
7272,NEUTRAL,4.4
7273,CONTRADICTION,2.6
7275,ENTAILMENT,4.8
7278,CONTRADICTION,4.2
7279,NEUTRAL,3.8
7282,NEUTRAL,2.5
7283,NEUTRAL,3.55
7284,ENTAILMENT,4.8
7285,NEUTRAL,3.5
7286,ENTAILMENT,4.7
7288,ENTAILMENT,3.6
7289,NEUTRAL,2.8
7290,NEUTRAL,2.2
7295,ENTAILMENT,4.8
7296,NEUTRAL,3.6
7297,ENTAILMENT,4.6
7299,ENTAILMENT,4.0
7301,ENTAILMENT,3.8
7303,ENTAILMENT,4.1
7305,CONTRADICTION,4.1
7307,ENTAILMENT,4.7
7308,CONTRADICTION,3.9
7310,CONTRADICTION,3.5
7312,CONTRADICTION,4.3
7317,ENTAILMENT,4.9
7318,CONTRADICTION,3.8
7321,ENTAILMENT,4.0
7323,ENTAILMENT,3.9
7324,ENTAILMENT,4.5
7325,CONTRADICTION,3.5
7326,NEUTRAL,4.6
7327,NEUTRAL,4.5
7328,NEUTRAL,3.4
7329,ENTAILMENT,4.3
7330,NEUTRAL,3.4
7331,ENTAILMENT,4.0
7333,ENTAILMENT,3.2
7336,CONTRADICTION,3.9
7337,ENTAILMENT,4.9
7338,NEUTRAL,3.8
7339,NEUTRAL,3.6
7341,NEUTRAL,2.6
7342,NEUTRAL,3.7
7345,NEUTRAL,2.9
7348,ENTAILMENT,4.9
7351,NEUTRAL,4.2
7354,NEUTRAL,4.4
7355,CONTRADICTION,3.7
7357,ENTAILMENT,5.0
7360,NEUTRAL,3.75
7361,NEUTRAL,3.3
7366,ENTAILMENT,4.9
7369,NEUTRAL,4.1
7373,NEUTRAL,3.4
7376,NEUTRAL,3.5
7377,ENTAILMENT,5.0
7378,NEUTRAL,3.4
7379,ENTAILMENT,5.0
7380,CONTRADICTION,3.7
7382,NEUTRAL,2.4
7384,NEUTRAL,2.9
7385,NEUTRAL,4.1
7387,NEUTRAL,3.7
7393,NEUTRAL,3.4
7395,ENTAILMENT,5.0
7396,CONTRADICTION,3.1
7400,NEUTRAL,3.7
7401,NEUTRAL,3.8
7403,NEUTRAL,4.4
7405,CONTRADICTION,4.0
7406,ENTAILMENT,4.4
7407,NEUTRAL,3.9
7408,NEUTRAL,3.1
7409,NEUTRAL,2.6
7412,NEUTRAL,3.2
