pair_ID,entailment_judgment
7523,NEUTRAL
7524,ENTAILMENT
7528,ENTAILMENT
7529,NEUTRAL
7530,ENTAILMENT
7531,NEUTRAL
7535,ENTAILMENT
7536,NEUTRAL
7538,ENTAILMENT
7540,NEUTRAL
7552,NEUTRAL
7555,ENTAILMENT
7560,NEUTRAL
7562,NEUTRAL
7565,NEUTRAL
7566,ENTAILMENT
7568,ENTAILMENT
7570,ENTAILMENT
7571,CONTRADICTION
7574,ENTAILMENT
7575,ENTAILMENT
7578,ENTAILMENT
7579,ENTAILMENT
7584,NEUTRAL
7585,NEUTRAL
7586,NEUTRAL
7589,CONTRADICTION
7591,NEUTRAL
7592,NEUTRAL
7593,NEUTRAL
7595,NEUTRAL
7596,CONTRADICTION
7597,NEUTRAL
7598,ENTAILMENT
7600,ENTAILMENT
7601,ENTAILMENT
7602,ENTAILMENT
7604,NEUTRAL
7605,ENTAILMENT
7607,ENTAILMENT
7610,NEUTRAL
7614,NEUTRAL
7615,ENTAILMENT
7617,ENTAILMENT
7620,NEUTRAL
7621,NEUTRAL
7623,NEUTRAL
7624,NEUTRAL
7626,ENTAILMENT
7627,CONTRADICTION
7628,ENTAILMENT
7631,ENTAILMENT
7632,NEUTRAL
7633,NEUTRAL
7635,NEUTRAL
7637,ENTAILMENT
7640,NEUTRAL
7644,NEUTRAL
7645,NEUTRAL
7646,NEUTRAL
7650,NEUTRAL
7655,ENTAILMENT
7656,NEUTRAL
7661,NEUTRAL
7663,NEUTRAL
7664,NEUTRAL
7671,ENTAILMENT
7673,NEUTRAL
7674,ENTAILMENT
7676,CONTRADICTION
7679,ENTAILMENT
7683,NEUTRAL
7684,NEUTRAL
7685,NEUTRAL
7686,NEUTRAL
7690,ENTAILMENT
7691,ENTAILMENT
7693,CONTRADICTION
7694,ENTAILMENT
7695,ENTAILMENT
7696,ENTAILMENT
7698,ENTAILMENT
7704,NEUTRAL
7705,NEUTRAL
7706,ENTAILMENT
7708,ENTAILMENT
7709,CONTRADICTION
7710,ENTAILMENT
7713,ENTAILMENT
7715,ENTAILMENT
7717,ENTAILMENT
7721,NEUTRAL
7725,NEUTRAL
7727,NEUTRAL
7730,NEUTRAL
7735,ENTAILMENT
7736,CONTRADICTION
7737,ENTAILMENT
7738,NEUTRAL
7745,CONTRADICTION
7748,ENTAILMENT
7749,NEUTRAL
7750,NEUTRAL
7756,NEUTRAL
7758,CONTRADICTION
7759,ENTAILMENT
7761,NEUTRAL
7762,NEUTRAL
7765,NEUTRAL
7766,NEUTRAL
7767,CONTRADICTION
7770,NEUTRAL
7773,ENTAILMENT
7774,ENTAILMENT
7775,ENTAILMENT
7783,NEUTRAL
7786,NEUTRAL
7788,ENTAILMENT
7789,NEUTRAL
7791,NEUTRAL
7796,CONTRADICTION
7797,ENTAILMENT
7799,ENTAILMENT
7800,ENTAILMENT
7801,ENTAILMENT
7802,CONTRADICTION
7803,ENTAILMENT
7806,ENTAILMENT
7809,CONTRADICTION
7812,ENTAILMENT
7814,CONTRADICTION
7815,NEUTRAL
7816,CONTRADICTION
7818,NEUTRAL
7824,NEUTRAL
7825,NEUTRAL
7826,NEUTRAL
7827,NEUTRAL
7828,ENTAILMENT
7829,ENTAILMENT
7830,ENTAILMENT
7831,NEUTRAL
7832,ENTAILMENT
7833,ENTAILMENT
7835,ENTAILMENT
7837,ENTAILMENT
7840,ENTAILMENT
7842,ENTAILMENT
7843,CONTRADICTION
7845,CONTRADICTION
7846,NEUTRAL
7848,NEUTRAL
7850,CONTRADICTION
7852,CONTRADICTION
7853,NEUTRAL
7854,NEUTRAL
7855,NEUTRAL
7856,NEUTRAL
7857,NEUTRAL
7858,NEUTRAL
7860,ENTAILMENT
7862,ENTAILMENT
7863,CONTRADICTION
7865,NEUTRAL
7870,NEUTRAL
7871,ENTAILMENT
7873,NEUTRAL
7874,NEUTRAL
7879,CONTRADICTION
7880,ENTAILMENT
7882,ENTAILMENT
7883,ENTAILMENT
7885,CONTRADICTION
7886,ENTAILMENT
7894,CONTRADICTION
7895,NEUTRAL
7897,CONTRADICTION
7901,ENTAILMENT
7904,ENTAILMENT
7905,ENTAILMENT
7907,ENTAILMENT
7908,ENTAILMENT
7910,NEUTRAL
7911,NEUTRAL
7913,NEUTRAL
7914,NEUTRAL
7915,NEUTRAL
7916,ENTAILMENT
7918,ENTAILMENT
7919,CONTRADICTION
7920,ENTAILMENT
7922,ENTAILMENT
7924,ENTAILMENT
7928,CONTRADICTION
7929,NEUTRAL
7930,NEUTRAL
7931,NEUTRAL
7941,NEUTRAL
7942,NEUTRAL
7943,NEUTRAL
7944,NEUTRAL
7945,ENTAILMENT
7948,NEUTRAL
7952,ENTAILMENT
7955,CONTRADICTION
7956,NEUTRAL
7958,NEUTRAL
7960,NEUTRAL
7961,NEUTRAL
7962,CONTRADICTION
7965,ENTAILMENT
7968,NEUTRAL
7969,CONTRADICTION
7970,NEUTRAL
7974,NEUTRAL
7975,ENTAILMENT
7978,NEUTRAL
7979,NEUTRAL
7982,NEUTRAL
7983,NEUTRAL
7984,CONTRADICTION
7988,NEUTRAL
7991,NEUTRAL
7992,ENTAILMENT
7994,ENTAILMENT
8000,NEUTRAL
8001,ENTAILMENT
8003,ENTAILMENT
8004,NEUTRAL
8007,NEUTRAL
8008,NEUTRAL
8009,NEUTRAL
8011,ENTAILMENT
8013,CONTRADICTION
8015,NEUTRAL
8016,NEUTRAL
8017,NEUTRAL
8019,NEUTRAL
8020,NEUTRAL
8022,ENTAILMENT
8023,NEUTRAL
8026,NEUTRAL
8027,NEUTRAL
8030,ENTAILMENT
8033,NEUTRAL
8034,NEUTRAL
8035,CONTRADICTION
8036,NEUTRAL
8042,NEUTRAL
8043,NEUTRAL
8045,NEUTRAL
8046,ENTAILMENT
8048,NEUTRAL
8051,NEUTRAL
8052,NEUTRAL
8053,NEUTRAL
8054,NEUTRAL
8056,NEUTRAL
8061,NEUTRAL
8062,NEUTRAL
8063,NEUTRAL
8066,ENTAILMENT
8070,NEUTRAL
8074,NEUTRAL
8075,NEUTRAL
8078,NEUTRAL
8080,NEUTRAL
8081,NEUTRAL
8082,NEUTRAL
8083,NEUTRAL
8085,ENTAILMENT
8086,ENTAILMENT
8087,ENTAILMENT
8088,NEUTRAL
8097,NEUTRAL
8098,NEUTRAL
8099,NEUTRAL
8100,ENTAILMENT
8101,CONTRADICTION
8102,ENTAILMENT
8103,CONTRADICTION
8106,NEUTRAL
8107,NEUTRAL
8111,ENTAILMENT
8113,NEUTRAL
8114,CONTRADICTION
8115,NEUTRAL
8116,ENTAILMENT
8117,NEUTRAL
8118,NEUTRAL
8123,NEUTRAL
8125,NEUTRAL
8128,ENTAILMENT
8131,NEUTRAL
8132,NEUTRAL
8133,NEUTRAL
8135,NEUTRAL
8139,NEUTRAL
8140,NEUTRAL
8142,NEUTRAL
8144,NEUTRAL
8146,NEUTRAL
8148,NEUTRAL
8149,NEUTRAL
8150,NEUTRAL
8151,NEUTRAL
8153,NEUTRAL
8154,NEUTRAL
8160,NEUTRAL
8164,ENTAILMENT
8166,ENTAILMENT
8167,NEUTRAL
8169,NEUTRAL
8170,NEUTRAL
8171,NEUTRAL
8172,ENTAILMENT
8174,ENTAILMENT
8176,NEUTRAL
8178,NEUTRAL
8181,ENTAILMENT
8182,ENTAILMENT
8183,ENTAILMENT
8185,ENTAILMENT
8188,NEUTRAL
8197,NEUTRAL
8198,NEUTRAL
8202,ENTAILMENT
8203,ENTAILMENT
8204,ENTAILMENT
8205,ENTAILMENT
8207,ENTAILMENT
8208,ENTAILMENT
8209,NEUTRAL
8214,NEUTRAL
8218,ENTAILMENT
8221,NEUTRAL
8222,NEUTRAL
8224,NEUTRAL
8226,NEUTRAL
8229,NEUTRAL
8231,NEUTRAL
8232,NEUTRAL
8234,ENTAILMENT
8235,ENTAILMENT
8236,NEUTRAL
8237,ENTAILMENT
8238,ENTAILMENT
8239,NEUTRAL
8240,NEUTRAL
8241,NEUTRAL
8242,NEUTRAL
8243,NEUTRAL
8244,ENTAILMENT
8245,ENTAILMENT
8250,NEUTRAL
8252,NEUTRAL
8253,ENTAILMENT
8254,NEUTRAL
8255,ENTAILMENT
8256,ENTAILMENT
8257,ENTAILMENT
8259,NEUTRAL
8260,NEUTRAL
8261,ENTAILMENT
8262,ENTAILMENT
8265,ENTAILMENT
8268,NEUTRAL
8270,NEUTRAL
8271,ENTAILMENT
8273,ENTAILMENT
8275,NEUTRAL
8278,NEUTRAL
8279,NEUTRAL
8280,NEUTRAL
8284,NEUTRAL
8286,NEUTRAL
8287,NEUTRAL
8290,CONTRADICTION
8291,ENTAILMENT
8292,ENTAILMENT
8293,NEUTRAL
8295,ENTAILMENT
8297,NEUTRAL
8298,ENTAILMENT
8299,NEUTRAL
8301,CONTRADICTION
8302,NEUTRAL
8303,CONTRADICTION
8308,CONTRADICTION
8309,ENTAILMENT
8310,NEUTRAL
8311,NEUTRAL
8315,NEUTRAL
8318,ENTAILMENT
8319,ENTAILMENT
8320,NEUTRAL
8322,NEUTRAL
8324,NEUTRAL
8332,NEUTRAL
8337,NEUTRAL
8341,ENTAILMENT
8342,ENTAILMENT
8344,CONTRADICTION
8346,ENTAILMENT
8348,NEUTRAL
8350,CONTRADICTION
8353,NEUTRAL
8354,NEUTRAL
8357,NEUTRAL
8359,ENTAILMENT
8361,NEUTRAL
8364,ENTAILMENT
8365,NEUTRAL
8369,NEUTRAL
8370,NEUTRAL
8371,CONTRADICTION
8372,ENTAILMENT
8373,NEUTRAL
8378,NEUTRAL
8380,ENTAILMENT
8382,ENTAILMENT
8385,NEUTRAL
8386,NEUTRAL
8387,NEUTRAL
8390,NEUTRAL
8391,NEUTRAL
8392,NEUTRAL
8393,NEUTRAL
8394,NEUTRAL
8395,NEUTRAL
8397,ENTAILMENT
8399,NEUTRAL
8401,NEUTRAL
8402,CONTRADICTION
8403,ENTAILMENT
8405,NEUTRAL
8408,NEUTRAL
8410,NEUTRAL
8411,NEUTRAL
8413,ENTAILMENT
8414,ENTAILMENT
8415,ENTAILMENT
8416,ENTAILMENT
8418,ENTAILMENT
8420,ENTAILMENT
8422,ENTAILMENT
8423,ENTAILMENT
8427,CONTRADICTION
8428,NEUTRAL
8429,NEUTRAL
8432,NEUTRAL
8433,ENTAILMENT
8436,NEUTRAL
8438,NEUTRAL
8439,NEUTRAL
8440,NEUTRAL
8442,ENTAILMENT
8443,NEUTRAL
8445,ENTAILMENT
8447,NEUTRAL
8448,NEUTRAL
8450,NEUTRAL
8454,ENTAILMENT
8463,ENTAILMENT
8464,NEUTRAL
8465,NEUTRAL
8466,NEUTRAL
8467,NEUTRAL
8468,NEUTRAL
8472,NEUTRAL
8473,NEUTRAL
8477,NEUTRAL
8478,NEUTRAL
8480,ENTAILMENT
8485,ENTAILMENT
8487,ENTAILMENT
8488,NEUTRAL
8491,NEUTRAL
8495,NEUTRAL
8496,ENTAILMENT
8497,CONTRADICTION
8498,ENTAILMENT
8499,CONTRADICTION
8503,CONTRADICTION
8508,NEUTRAL
8509,NEUTRAL
8510,NEUTRAL
8513,NEUTRAL
8515,ENTAILMENT
8518,NEUTRAL
8519,ENTAILMENT
8522,ENTAILMENT
8523,ENTAILMENT
8526,NEUTRAL
8527,NEUTRAL
8531,NEUTRAL
8533,ENTAILMENT
8534,NEUTRAL
8535,ENTAILMENT
8539,NEUTRAL
8540,NEUTRAL
8542,CONTRADICTION
8544,ENTAILMENT
8545,ENTAILMENT
8546,NEUTRAL
8547,ENTAILMENT
8549,NEUTRAL
8550,ENTAILMENT
8552,ENTAILMENT
8553,NEUTRAL
8554,NEUTRAL
8556,NEUTRAL
8557,ENTAILMENT
8559,ENTAILMENT
8560,NEUTRAL
8565,NEUTRAL
8568,NEUTRAL
8570,ENTAILMENT
8573,NEUTRAL
8575,NEUTRAL
8577,NEUTRAL
8579,ENTAILMENT
8580,NEUTRAL
8583,ENTAILMENT
8585,NEUTRAL
8587,CONTRADICTION
8591,NEUTRAL
8592,NEUTRAL
8595,ENTAILMENT
8599,NEUTRAL
8602,NEUTRAL
8603,NEUTRAL
8604,ENTAILMENT
8605,ENTAILMENT
8612,ENTAILMENT
8615,NEUTRAL
8616,CONTRADICTION
8617,NEUTRAL
8619,NEUTRAL
8621,NEUTRAL
8623,ENTAILMENT
8625,NEUTRAL
8628,NEUTRAL
8634,NEUTRAL
8638,NEUTRAL
8640,ENTAILMENT
8641,NEUTRAL
8642,ENTAILMENT
8643,NEUTRAL
8644,ENTAILMENT
8648,NEUTRAL
8650,NEUTRAL
8652,CONTRADICTION
8653,ENTAILMENT
8654,NEUTRAL
8655,NEUTRAL
8659,NEUTRAL
8661,NEUTRAL
8662,ENTAILMENT
8666,NEUTRAL
8667,NEUTRAL
8670,NEUTRAL
8671,ENTAILMENT
8672,ENTAILMENT
8673,NEUTRAL
8677,NEUTRAL
8681,NEUTRAL
8682,NEUTRAL
8687,NEUTRAL
8688,ENTAILMENT
8693,NEUTRAL
8694,NEUTRAL
8695,NEUTRAL
8698,ENTAILMENT
8701,NEUTRAL
8703,NEUTRAL
8704,NEUTRAL
8706,NEUTRAL
8707,NEUTRAL
8710,NEUTRAL
8711,NEUTRAL
8713,NEUTRAL
8715,CONTRADICTION
8717,NEUTRAL
8718,ENTAILMENT
8720,NEUTRAL
8721,NEUTRAL
8722,NEUTRAL
8723,ENTAILMENT
8725,ENTAILMENT
8726,CONTRADICTION
8729,NEUTRAL
8730,NEUTRAL
8731,NEUTRAL
8732,NEUTRAL
8733,CONTRADICTION
8734,ENTAILMENT
8735,ENTAILMENT
8736,NEUTRAL
8737,NEUTRAL
8740,NEUTRAL
8744,CONTRADICTION
8745,NEUTRAL
8747,NEUTRAL
8752,NEUTRAL
8754,NEUTRAL
8755,NEUTRAL
8758,NEUTRAL
8761,NEUTRAL
8762,NEUTRAL
8763,NEUTRAL
8764,NEUTRAL
8765,NEUTRAL
8769,CONTRADICTION
8770,NEUTRAL
8771,CONTRADICTION
8772,NEUTRAL
8773,NEUTRAL
8774,NEUTRAL
8776,NEUTRAL
8778,ENTAILMENT
8780,NEUTRAL
8782,NEUTRAL
8785,NEUTRAL
8788,ENTAILMENT
8789,NEUTRAL
8793,NEUTRAL
8795,ENTAILMENT
8797,ENTAILMENT
8798,CONTRADICTION
8799,ENTAILMENT
8802,ENTAILMENT
8803,ENTAILMENT
8804,ENTAILMENT
8807,CONTRADICTION
8808,ENTAILMENT
8809,CONTRADICTION
8810,ENTAILMENT
8811,ENTAILMENT
8812,ENTAILMENT
8817,ENTAILMENT
8818,NEUTRAL
8819,ENTAILMENT
8820,ENTAILMENT
8821,ENTAILMENT
8824,NEUTRAL
8825,NEUTRAL
8826,NEUTRAL
8827,NEUTRAL
8828,NEUTRAL
8829,ENTAILMENT
8831,NEUTRAL
8833,NEUTRAL
8835,NEUTRAL
8837,NEUTRAL
8839,NEUTRAL
8840,NEUTRAL
8843,ENTAILMENT
8845,NEUTRAL
8847,NEUTRAL
8849,NEUTRAL
8850,NEUTRAL
8851,ENTAILMENT
8853,NEUTRAL
8857,NEUTRAL
8860,NEUTRAL
8861,CONTRADICTION
8863,ENTAILMENT
8864,ENTAILMENT
8865,NEUTRAL
8866,NEUTRAL
8868,ENTAILMENT
8870,NEUTRAL
8871,NEUTRAL
8872,NEUTRAL
8874,ENTAILMENT
8877,ENTAILMENT
8880,ENTAILMENT
8881,ENTAILMENT
8882,ENTAILMENT
8883,ENTAILMENT
8884,ENTAILMENT
8885,ENTAILMENT
8886,NEUTRAL
8887,ENTAILMENT
8889,NEUTRAL
8890,NEUTRAL
8891,NEUTRAL
8893,NEUTRAL
8895,CONTRADICTION
8896,NEUTRAL
8897,CONTRADICTION
8898,NEUTRAL
8899,NEUTRAL
8900,NEUTRAL
8904,ENTAILMENT
8905,ENTAILMENT
8906,NEUTRAL
8909,ENTAILMENT
8910,ENTAILMENT
8911,ENTAILMENT
8912,ENTAILMENT
8919,NEUTRAL
8920,ENTAILMENT
8921,ENTAILMENT
8922,NEUTRAL
8923,ENTAILMENT
8925,NEUTRAL
8927,NEUTRAL
8928,ENTAILMENT
8929,NEUTRAL
8930,NEUTRAL
8931,NEUTRAL
8933,CONTRADICTION
8935,ENTAILMENT
8939,ENTAILMENT
8940,ENTAILMENT
8946,NEUTRAL
8947,NEUTRAL
8950,NEUTRAL
8951,NEUTRAL
8953,NEUTRAL
8954,NEUTRAL
8960,ENTAILMENT
8962,NEUTRAL
8968,ENTAILMENT
8969,CONTRADICTION
8970,NEUTRAL
8971,NEUTRAL
8974,NEUTRAL
8975,ENTAILMENT
8979,NEUTRAL
8981,NEUTRAL
8984,ENTAILMENT
8985,CONTRADICTION
8989,NEUTRAL
8990,NEUTRAL
8991,NEUTRAL
8993,NEUTRAL
8995,NEUTRAL
8997,NEUTRAL
9002,NEUTRAL
9003,NEUTRAL
9004,NEUTRAL
9007,CONTRADICTION
9008,NEUTRAL
9009,CONTRADICTION
9010,NEUTRAL
9012,NEUTRAL
9013,ENTAILMENT
9016,NEUTRAL
9018,NEUTRAL
9020,NEUTRAL
9022,ENTAILMENT
9023,ENTAILMENT
9025,NEUTRAL
9026,NEUTRAL
9027,NEUTRAL
9032,ENTAILMENT
9034,NEUTRAL
9042,NEUTRAL
9043,ENTAILMENT
9047,NEUTRAL
9048,NEUTRAL
9049,ENTAILMENT
9052,CONTRADICTION
9055,NEUTRAL
9057,NEUTRAL
9059,CONTRADICTION
9060,ENTAILMENT
9061,NEUTRAL
9062,NEUTRAL
9063,NEUTRAL
9064,NEUTRAL
9065,NEUTRAL
9072,NEUTRAL
9076,ENTAILMENT
9079,ENTAILMENT
9081,NEUTRAL
9082,NEUTRAL
9084,NEUTRAL
9087,NEUTRAL
9088,CONTRADICTION
9089,NEUTRAL
9091,NEUTRAL
9092,NEUTRAL
9100,NEUTRAL
9104,CONTRADICTION
9105,NEUTRAL
9107,NEUTRAL
9111,NEUTRAL
9112,NEUTRAL
9114,NEUTRAL
9115,CONTRADICTION
9116,NEUTRAL
9118,NEUTRAL
9119,NEUTRAL
9120,NEUTRAL
9121,NEUTRAL
9122,NEUTRAL
9123,ENTAILMENT
9124,NEUTRAL
9128,NEUTRAL
9130,NEUTRAL
9135,NEUTRAL
9138,NEUTRAL
9143,NEUTRAL
9144,CONTRADICTION
9145,ENTAILMENT
9149,ENTAILMENT
9151,ENTAILMENT
9152,NEUTRAL
9154,NEUTRAL
9157,ENTAILMENT
9158,NEUTRAL
9162,NEUTRAL
9163,NEUTRAL
9164,CONTRADICTION
9165,NEUTRAL
9166,ENTAILMENT
9168,ENTAILMENT
9170,NEUTRAL
9173,NEUTRAL
9174,NEUTRAL
9175,ENTAILMENT
9176,CONTRADICTION
9178,CONTRADICTION
9179,ENTAILMENT
9180,NEUTRAL
9182,ENTAILMENT
9190,NEUTRAL
9191,NEUTRAL
9195,ENTAILMENT
9197,NEUTRAL
9199,NEUTRAL
9201,NEUTRAL
9202,NEUTRAL
9203,ENTAILMENT
9204,ENTAILMENT
9205,ENTAILMENT
9207,NEUTRAL
9209,NEUTRAL
9210,NEUTRAL
9214,NEUTRAL
9216,NEUTRAL
9217,NEUTRAL
9218,NEUTRAL
9219,NEUTRAL
9220,ENTAILMENT
9221,NEUTRAL
9225,NEUTRAL
9226,NEUTRAL
9227,NEUTRAL
9228,NEUTRAL
9229,ENTAILMENT
9231,NEUTRAL
9232,CONTRADICTION
9234,CONTRADICTION
9237,ENTAILMENT
9243,NEUTRAL
9244,NEUTRAL
9245,NEUTRAL
9246,NEUTRAL
9248,NEUTRAL
9251,NEUTRAL
9252,NEUTRAL
9253,NEUTRAL
9256,NEUTRAL
9257,CONTRADICTION
9258,ENTAILMENT
9260,NEUTRAL
9261,NEUTRAL
9263,NEUTRAL
9265,ENTAILMENT
9266,NEUTRAL
9267,ENTAILMENT
9268,CONTRADICTION
9270,NEUTRAL
9271,NEUTRAL
9276,ENTAILMENT
9277,NEUTRAL
9278,NEUTRAL
9279,NEUTRAL
9282,NEUTRAL
9283,ENTAILMENT
9286,NEUTRAL
9289,ENTAILMENT
9290,ENTAILMENT
9291,ENTAILMENT
9294,ENTAILMENT
9296,NEUTRAL
9298,NEUTRAL
9301,ENTAILMENT
9302,ENTAILMENT
9304,CONTRADICTION
9306,NEUTRAL
9310,NEUTRAL
9311,CONTRADICTION
9312,NEUTRAL
9316,ENTAILMENT
9317,CONTRADICTION
9318,NEUTRAL
9320,ENTAILMENT
9321,ENTAILMENT
9322,NEUTRAL
9324,NEUTRAL
9325,NEUTRAL
9331,NEUTRAL
9332,ENTAILMENT
9333,CONTRADICTION
9334,ENTAILMENT
9339,ENTAILMENT
9340,ENTAILMENT
9341,ENTAILMENT
9345,NEUTRAL
9346,NEUTRAL
9347,NEUTRAL
9348,ENTAILMENT
9352,NEUTRAL
9353,NEUTRAL
9355,NEUTRAL
9357,ENTAILMENT
9358,NEUTRAL
9360,ENTAILMENT
9363,NEUTRAL
9364,NEUTRAL
9365,NEUTRAL
9366,ENTAILMENT
9372,NEUTRAL
9376,ENTAILMENT
9378,ENTAILMENT
9379,NEUTRAL
9381,NEUTRAL
9382,NEUTRAL
9383,NEUTRAL
9384,ENTAILMENT
9390,NEUTRAL
9392,NEUTRAL
9396,ENTAILMENT
9397,NEUTRAL
9398,ENTAILMENT
9399,NEUTRAL
9403,NEUTRAL
9404,ENTAILMENT
9405,ENTAILMENT
9406,NEUTRAL
9409,NEUTRAL
9410,NEUTRAL
9411,NEUTRAL
9415,NEUTRAL
9416,NEUTRAL
9417,NEUTRAL
9418,NEUTRAL
9419,NEUTRAL
9420,ENTAILMENT
9421,ENTAILMENT
9422,ENTAILMENT
9428,ENTAILMENT
9429,ENTAILMENT
9432,ENTAILMENT
9440,ENTAILMENT
9441,ENTAILMENT
9443,NEUTRAL
9446,NEUTRAL
9450,NEUTRAL
9454,NEUTRAL
9458,ENTAILMENT
9459,ENTAILMENT
9460,ENTAILMENT
9463,NEUTRAL
9464,NEUTRAL
9466,NEUTRAL
9468,NEUTRAL
9470,NEUTRAL
9472,ENTAILMENT
9474,ENTAILMENT
9476,ENTAILMENT
9477,ENTAILMENT
9478,NEUTRAL
9479,ENTAILMENT
9480,NEUTRAL
9481,NEUTRAL
9483,NEUTRAL
9484,NEUTRAL
9485,ENTAILMENT
9486,CONTRADICTION
9487,NEUTRAL
9491,ENTAILMENT
9494,ENTAILMENT
9498,NEUTRAL
9501,NEUTRAL
9503,ENTAILMENT
9505,ENTAILMENT
9507,ENTAILMENT
9508,NEUTRAL
9509,ENTAILMENT
9511,ENTAILMENT
9513,NEUTRAL
9514,NEUTRAL
9518,NEUTRAL
9519,NEUTRAL
9520,NEUTRAL
9521,ENTAILMENT
9522,ENTAILMENT
9523,ENTAILMENT
9527,ENTAILMENT
9528,ENTAILMENT
9533,CONTRADICTION
9534,NEUTRAL
9536,NEUTRAL
9539,NEUTRAL
9543,NEUTRAL
9546,NEUTRAL
9547,NEUTRAL
9548,ENTAILMENT
9550,ENTAILMENT
9552,ENTAILMENT
9553,ENTAILMENT
9559,ENTAILMENT
9560,NEUTRAL
9564,CONTRADICTION
9566,NEUTRAL
9568,ENTAILMENT
9573,NEUTRAL
9575,ENTAILMENT
9582,NEUTRAL
9585,CONTRADICTION
9586,ENTAILMENT
9587,ENTAILMENT
9588,ENTAILMENT
9589,NEUTRAL
9590,NEUTRAL
9595,NEUTRAL
9596,ENTAILMENT
9597,ENTAILMENT
9598,NEUTRAL
9601,NEUTRAL
9603,NEUTRAL
9606,NEUTRAL
9608,NEUTRAL
9611,NEUTRAL
9612,NEUTRAL
9613,ENTAILMENT
9614,NEUTRAL
9618,NEUTRAL
9619,NEUTRAL
9620,NEUTRAL
9621,NEUTRAL
9622,ENTAILMENT
9625,NEUTRAL
9626,NEUTRAL
9628,NEUTRAL
9629,NEUTRAL
9630,NEUTRAL
9633,ENTAILMENT
9634,ENTAILMENT
9637,NEUTRAL
9640,ENTAILMENT
9642,ENTAILMENT
9647,NEUTRAL
9648,NEUTRAL
9649,NEUTRAL
9652,ENTAILMENT
9654,NEUTRAL
9655,NEUTRAL
9658,NEUTRAL
9660,NEUTRAL
9661,NEUTRAL
9663,ENTAILMENT
9664,ENTAILMENT
9670,NEUTRAL
9671,ENTAILMENT
9672,ENTAILMENT
9673,NEUTRAL
9674,NEUTRAL
9679,NEUTRAL
9681,NEUTRAL
9682,NEUTRAL
9683,NEUTRAL
9685,NEUTRAL
9686,NEUTRAL
9688,CONTRADICTION
9690,ENTAILMENT
9693,NEUTRAL
9696,NEUTRAL
9705,ENTAILMENT
9707,NEUTRAL
9711,NEUTRAL
9712,NEUTRAL
9714,ENTAILMENT
9716,NEUTRAL
9724,NEUTRAL
9725,ENTAILMENT
9727,NEUTRAL
9728,NEUTRAL
9729,NEUTRAL
9732,NEUTRAL
9734,ENTAILMENT
9735,ENTAILMENT
9737,ENTAILMENT
9739,ENTAILMENT
9740,ENTAILMENT
9741,ENTAILMENT
9742,NEUTRAL
9743,ENTAILMENT
9750,NEUTRAL
9751,ENTAILMENT
9754,NEUTRAL
9755,ENTAILMENT
9756,NEUTRAL
9761,NEUTRAL
9762,CONTRADICTION
9767,NEUTRAL
9768,NEUTRAL
9772,ENTAILMENT
9775,NEUTRAL
9777,NEUTRAL
9779,ENTAILMENT
9781,NEUTRAL
9782,ENTAILMENT
9783,NEUTRAL
9785,ENTAILMENT
9787,NEUTRAL
9790,NEUTRAL
9791,NEUTRAL
9792,NEUTRAL
9793,NEUTRAL
9794,NEUTRAL
9796,NEUTRAL
9797,NEUTRAL
9798,NEUTRAL
9802,NEUTRAL
9804,ENTAILMENT
9807,ENTAILMENT
9808,ENTAILMENT
9809,CONTRADICTION
9810,NEUTRAL
9812,ENTAILMENT
9813,NEUTRAL
9818,NEUTRAL
9819,ENTAILMENT
9823,CONTRADICTION
9824,ENTAILMENT
9826,ENTAILMENT
9828,NEUTRAL
9830,CONTRADICTION
9831,NEUTRAL
9832,NEUTRAL
9833,NEUTRAL
9834,ENTAILMENT
9835,ENTAILMENT
9837,NEUTRAL
9842,NEUTRAL
9845,NEUTRAL
9848,NEUTRAL
9849,ENTAILMENT
9850,ENTAILMENT
9852,NEUTRAL
9854,CONTRADICTION
9855,NEUTRAL
9857,NEUTRAL
9858,NEUTRAL
9861,ENTAILMENT
9862,NEUTRAL
9865,NEUTRAL
9866,ENTAILMENT
9867,NEUTRAL
9871,NEUTRAL
9872,NEUTRAL
9873,CONTRADICTION
9881,ENTAILMENT
9883,NEUTRAL
9887,NEUTRAL
9888,ENTAILMENT
9890,NEUTRAL
9891,NEUTRAL
9892,NEUTRAL
9894,NEUTRAL
9896,NEUTRAL
9898,NEUTRAL
9899,NEUTRAL
9901,NEUTRAL
9902,NEUTRAL
9906,NEUTRAL
9908,CONTRADICTION
9909,ENTAILMENT
9910,NEUTRAL
9913,NEUTRAL
9917,NEUTRAL
9918,NEUTRAL
9920,NEUTRAL
9923,ENTAILMENT
9924,NEUTRAL
9925,ENTAILMENT
9928,NEUTRAL
9929,NEUTRAL
9930,NEUTRAL
9932,NEUTRAL
9933,NEUTRAL
9937,NEUTRAL
9941,NEUTRAL
9944,NEUTRAL
9945,NEUTRAL
9946,NEUTRAL
9950,ENTAILMENT
9952,NEUTRAL
9953,ENTAILMENT
9954,NEUTRAL
9956,NEUTRAL
9957,NEUTRAL
9958,NEUTRAL
9959,NEUTRAL
9961,ENTAILMENT
9962,ENTAILMENT
9964,NEUTRAL
9965,NEUTRAL
9966,ENTAILMENT
9969,ENTAILMENT
9970,ENTAILMENT
9971,NEUTRAL
9972,CONTRADICTION
9977,ENTAILMENT
9978,ENTAILMENT
9979,ENTAILMENT
9986,NEUTRAL
